Date,Open,High,Low,mean,Close,Volume
3/3/2017,1250.709961,1280.310059,1250.709961,1265.51001,1274.98999,315739008
3/4/2017,1277.430054,1279.400024,1230.51001,1254.955017,1255.150024,183270000
3/5/2017,1254.290039,1267.290039,1238.060059,1252.675049,1267.119995,134127000
3/6/2017,1267.469971,1276,1264.599976,1270.299988,1272.829956,153656992
3/7/2017,1273.209961,1275.550049,1204.800049,1240.175049,1223.540039,291256000
3/8/2017,1223.22998,1232.160034,1148.079956,1190.119995,1150,332603008
3/9/2017,1150.349976,1197.459961,1141.22998,1169.344971,1188.48999,212283008
3/10/2017,1189.359985,1270.469971,1077.25,1173.859986,1116.719971,563795968
3/11/2017,1116.319946,1193.829956,1116.319946,1155.074951,1175.829956,283320000
3/12/2017,1176.619995,1226.97998,1175.359985,1201.169983,1221.380005,227176000
3/13/2017,1221.780029,1237.369995,1217.030029,1227.200012,1231.920044,380276992
3/14/2017,1232.160034,1244.810059,1220.719971,1232.765015,1240,245306000
3/15/2017,1240.160034,1251.609985,1239.75,1245.679993,1249.609985,297804992
3/16/2017,1251.329956,1257.97998,1152.439941,1205.209961,1187.810059,638568000
3/17/2017,1180.160034,1180.160034,1099.569946,1139.86499,1100.22998,706598976
3/18/2017,1099.689941,1114.069946,957.655029,1035.862488,973.817993,621302016
3/19/2017,976.72998,1069.910034,976.72998,1023.320007,1036.73999,406648000
3/20/2017,1037.23999,1063.030029,1036.680054,1049.855042,1054.22998,286529984
3/21/2017,1055.359985,1122.430054,1055.359985,1088.89502,1120.540039,337391008
3/22/2017,1120.650024,1120.650024,1014.210022,1067.430023,1049.140015,380840992
3/23/2017,1050.050049,1058.01001,1028.930054,1043.470032,1038.589966,248540000
3/24/2017,1038.449951,1040.469971,934.357971,987.413971,937.52002,491038016
3/25/2017,936.539978,975.760986,903.713013,939.7369995,972.778992,435803008
3/26/2017,974.015015,1007.960022,954.185974,981.072998,966.724976,303668000
3/27/2017,972.054993,1046.400024,971.984009,1009.192017,1045.77002,372535008
3/28/2017,1044.579956,1064.650024,1027.72998,1046.190002,1047.150024,326332000
3/29/2017,1046.079956,1055.130005,1015.880005,1035.505005,1039.969971,298457984
3/30/2017,1042.209961,1049.290039,1020.039978,1034.665009,1026.430054,352968992
3/31/2017,1026.640015,1074.920044,1026.640015,1050.78003,1071.790039,447287008
4/1/2017,1071.709961,1091.719971,1061.089966,1076.404969,1080.5,289633984
4/2/2017,1080.609985,1107.589966,1075.449951,1091.519959,1102.170044,514187008
4/3/2017,1102.949951,1151.73999,1102.949951,1127.344971,1143.810059,580444032
4/4/2017,1145.52002,1156.439941,1120.52002,1138.479981,1133.25,436310016
4/5/2017,1134.140015,1135.089966,1113.630005,1124.359986,1124.780029,414784000
4/6/2017,1125.810059,1188.369995,1125.810059,1157.090027,1182.680054,511222016
4/7/2017,1178.939941,1186.579956,1163.390015,1174.984986,1176.900024,317022016
4/8/2017,1172.650024,1184.97998,1162.579956,1173.779968,1175.949951,209312000
4/9/2017,1176.569946,1197.209961,1171.859985,1184.534973,1187.869995,242343008
4/10/2017,1187.300049,1190.339966,1179.040039,1184.690003,1187.130005,215883008
4/11/2017,1187.459961,1208.069946,1187.459961,1197.764954,1205.01001,216182000
4/12/2017,1204.810059,1207.140015,1196.76001,1201.950013,1200.369995,288702016
4/13/2017,1201.02002,1205.890015,1156.439941,1181.164978,1169.280029,351968992
4/14/2017,1170.329956,1190.800049,1159.790039,1175.295044,1167.540039,254827008
4/15/2017,1167.300049,1188,1164.959961,1176.479981,1172.52002,203559008
4/16/2017,1172.609985,1187.219971,1172.609985,1179.914978,1182.939941,183231008
4/17/2017,1183.25,1194.900024,1172.650024,1183.775024,1193.910034,253206000
4/18/2017,1193.77002,1217.569946,1193.77002,1205.669983,1211.670044,270524000
4/19/2017,1212.130005,1215.51001,1205.079956,1210.294983,1210.290039,288060992
4/20/2017,1211.079956,1240.790039,1208.410034,1224.600037,1229.079956,315108000
4/21/2017,1229.420044,1235.939941,1215.560059,1225.75,1222.050049,272167008
4/22/2017,1222.709961,1235.560059,1208.469971,1222.015015,1231.709961,249320000
4/23/2017,1231.920044,1232.199951,1203.939941,1218.069946,1207.209961,258951008
4/24/2017,1209.630005,1250.939941,1209.630005,1230.284973,1250.150024,235806000
4/25/2017,1250.449951,1267.579956,1249.969971,1258.774964,1265.48999,242556000
4/26/2017,1265.98999,1294.829956,1265.930054,1280.380005,1281.079956,329631008
4/27/2017,1281.880005,1319.699951,1281.300049,1300.5,1317.72998,449196992
4/28/2017,1317.73999,1331.280029,1292.369995,1311.825012,1316.47998,527488992
4/29/2017,1317.839966,1327.199951,1315.209961,1321.204956,1321.790039,422705984
4/30/2017,1321.869995,1347.910034,1314.920044,1331.415039,1347.890015,413115008
5/1/2017,1348.300049,1434.319946,1348.300049,1391.309998,1421.599976,713624000
5/2/2017,1421.030029,1473.900024,1415.689941,1444.794983,1452.819946,477337984
5/3/2017,1453.780029,1492.77002,1447.48999,1470.130005,1490.089966,583795968
5/4/2017,1490.719971,1608.910034,1490.719971,1549.815003,1537.670044,933548992
5/5/2017,1540.869995,1618.030029,1530.310059,1574.170044,1555.449951,946035968
5/6/2017,1556.810059,1578.800049,1542.5,1560.650025,1578.800049,582529984
5/7/2017,1579.469971,1596.719971,1559.76001,1578.239991,1596.709961,1080029952
5/8/2017,1596.920044,1723.349976,1596.920044,1660.13501,1723.349976,1340320000
5/9/2017,1723.890015,1833.48999,1716.300049,1774.89502,1755.359985,1167920000
5/10/2017,1756.52002,1788.439941,1719.099976,1753.769959,1787.130005,915723008
5/11/2017,1780.369995,1873.930054,1755.349976,1814.640015,1848.569946,799489984
5/12/2017,1845.76001,1856.150024,1694.01001,1775.080017,1724.23999,740984000
5/13/2017,1723.119995,1812.98999,1651.079956,1732.034973,1804.910034,579635008
5/14/2017,1800.859985,1831.420044,1776.619995,1804.02002,1808.910034,437196000
5/15/2017,1808.439941,1812.800049,1708.540039,1760.670044,1738.430054,731529024
5/16/2017,1741.699951,1785.939941,1686.540039,1736.23999,1734.449951,959044992
5/17/2017,1726.72998,1864.050049,1661.910034,1762.980042,1839.089966,1064729984
5/18/2017,1818.699951,1904.47998,1807.119995,1855.799988,1888.650024,894321024
5/19/2017,1897.369995,2004.52002,1890.25,1947.38501,1987.709961,1157289984
5/20/2017,1984.23999,2084.72998,1974.920044,2029.825012,2084.72998,961336000
5/21/2017,2067.030029,2119.080078,2037.5,2078.290039,2041.199951,1147859968
5/22/2017,2043.189941,2303.899902,2017.869995,2160.884949,2173.399902,1942220032
5/23/2017,2191.560059,2320.820068,2178.5,2249.660034,2320.419922,1378749952
5/24/2017,2321.370117,2523.719971,2321.370117,2422.545044,2443.639893,1725379968
5/25/2017,2446.23999,2763.709961,2285.300049,2524.505005,2304.97998,2406700032
5/26/2017,2320.889893,2573.790039,2071.98999,2322.890015,2202.419922,1763480064
5/27/2017,2196.27002,2260.199951,1855.829956,2058.014954,2038.869995,1700480000
5/28/2017,2054.080078,2267.340088,2054.080078,2160.710083,2155.800049,1147139968
5/29/2017,2159.429932,2307.050049,2107.169922,2207.109986,2255.610107,994625024
5/30/2017,2255.360107,2301.959961,2124.570068,2213.265015,2175.469971,1443970048
5/31/2017,2187.189941,2311.080078,2145.570068,2228.325073,2286.409912,1544829952
6/1/2017,2288.330078,2448.389893,2288.330078,2368.359986,2407.879883,1653180032
6/2/2017,2404.030029,2488.550049,2373.320068,2430.935059,2488.550049,1317030016
6/3/2017,2493.719971,2581.909912,2423.570068,2502.73999,2515.350098,1514950016
6/4/2017,2547.790039,2585.889893,2452.540039,2519.214966,2511.810059,1355120000
6/5/2017,2512.399902,2686.810059,2510.219971,2598.515015,2686.810059,1369309952
6/6/2017,2690.840088,2999.909912,2690.840088,2845.375,2863.199951,2089609984
6/7/2017,2869.379883,2869.379883,2700.560059,2784.969971,2732.159912,1517709952
6/8/2017,2720.48999,2815.300049,2670.949951,2743.125,2805.620117,1281170048
6/9/2017,2807.439941,2901.709961,2795.620117,2848.665039,2823.810059,1348950016
6/10/2017,2828.139893,2950.98999,2746.550049,2848.77002,2947.709961,2018889984
6/11/2017,2942.409912,2996.600098,2840.530029,2918.565064,2958.110107,1752400000
6/12/2017,2953.219971,2997.26001,2518.560059,2757.910035,2659.629883,2569530112
6/13/2017,2680.909912,2789.040039,2650.379883,2719.709961,2717.02002,1781200000
6/14/2017,2716.879883,2786.830078,2412.939941,2599.88501,2506.370117,1696560000
6/15/2017,2499.580078,2534.709961,2212.959961,2373.834961,2464.580078,2026259968
6/16/2017,2469.570068,2539.919922,2385.149902,2462.534912,2518.560059,1195190016
6/17/2017,2514.01001,2685.189941,2484.959961,2585.074951,2655.879883,1534509952
6/18/2017,2655.350098,2662.100098,2516.330078,2589.215088,2548.290039,1178659968
6/19/2017,2549.030029,2662.850098,2549.030029,2605.940064,2589.600098,1446840064
6/20/2017,2591.26001,2763.449951,2589.820068,2676.63501,2721.790039,1854189952
6/21/2017,2709.429932,2772.01001,2660.399902,2716.204956,2689.100098,1626579968
6/22/2017,2691.030029,2723.73999,2642.360107,2683.050049,2705.409912,1097939968
6/23/2017,2707.340088,2765.169922,2706.370117,2735.77002,2744.909912,961318976
6/24/2017,2738.52002,2757.939941,2583.189941,2670.564941,2608.719971,982750016
6/25/2017,2607.25,2682.26001,2552.120117,2617.190064,2589.409912,1161100032
6/26/2017,2590.570068,2615.25,2376.290039,2495.77002,2478.449951,1663280000
6/27/2017,2478.449951,2552.449951,2332.98999,2442.719971,2552.449951,1489789952
6/28/2017,2553.030029,2603.97998,2484.419922,2544.199951,2574.790039,1183869952
6/29/2017,2567.560059,2588.830078,2510.47998,2549.655029,2539.320068,949979008
6/30/2017,2539.23999,2559.25,2478.429932,2518.839966,2480.840088,860273024
7/1/2017,2492.600098,2515.27002,2419.22998,2467.25,2434.550049,779913984
7/2/2017,2436.399902,2514.280029,2394.840088,2454.560059,2506.469971,803747008
7/3/2017,2498.560059,2595,2480.469971,2537.734986,2564.060059,964112000
7/4/2017,2561,2631.590088,2559.350098,2595.470093,2601.639893,985516032
7/5/2017,2602.870117,2622.649902,2538.550049,2580.599976,2601.98999,941566016
7/6/2017,2608.100098,2616.719971,2581.689941,2599.204956,2608.560059,761956992
7/7/2017,2608.590088,2916.139893,2498.870117,2707.505005,2518.659912,917411968
7/8/2017,2520.27002,2571.340088,2492.310059,2531.825074,2571.340088,733329984
7/9/2017,2572.610107,2635.48999,2517.590088,2576.540039,2518.439941,527856000
7/10/2017,2525.25,2537.159912,2321.129883,2429.144898,2372.560059,1111200000
7/11/2017,2385.889893,2413.469971,2296.810059,2355.140015,2337.790039,1329760000
7/12/2017,2332.77002,2423.709961,2275.139893,2349.424927,2398.840088,1117410048
7/13/2017,2402.699951,2425.219971,2340.830078,2383.025025,2357.899902,835769984
7/14/2017,2360.590088,2363.25,2183.219971,2273.234986,2233.340088,882502976
7/15/2017,2230.120117,2231.139893,1990.410034,2110.774964,1998.859985,993608000
7/16/2017,1991.97998,2058.77002,1843.030029,1950.900025,1929.819946,1182870016
7/17/2017,1932.619995,2230.48999,1932.619995,2081.554993,2228.409912,1201760000
7/18/2017,2233.52002,2387.610107,2164.77002,2276.190064,2318.879883,1512450048
7/19/2017,2323.080078,2397.169922,2260.22998,2328.699951,2273.429932,1245100032
7/20/2017,2269.889893,2900.699951,2269.889893,2585.294922,2817.600098,2249260032
7/21/2017,2838.409912,2838.409912,2621.850098,2730.130005,2667.76001,1489449984
7/22/2017,2668.629883,2862.419922,2657.709961,2760.064942,2810.120117,1177129984
7/23/2017,2808.100098,2832.179932,2653.939941,2743.059937,2730.399902,1072840000
7/24/2017,2732.699951,2777.26001,2699.189941,2738.224976,2754.860107,866473984
7/25/2017,2757.5,2768.080078,2480.959961,2624.52002,2576.47998,1460089984
7/26/2017,2577.77002,2610.76001,2450.800049,2530.78003,2529.449951,937404032
7/27/2017,2538.709961,2693.320068,2529.340088,2611.330078,2671.780029,789104000
7/28/2017,2679.72998,2897.449951,2679.72998,2788.589966,2809.01001,1380099968
7/29/2017,2807.02002,2808.76001,2692.800049,2750.78003,2726.449951,803745984
7/30/2017,2724.389893,2758.530029,2644.850098,2701.690064,2757.179932,705942976
7/31/2017,2763.23999,2889.620117,2720.610107,2805.115112,2875.340088,860574976
8/1/2017,2871.300049,2921.350098,2685.610107,2803.480103,2718.26001,1324669952
8/2/2017,2727.129883,2762.530029,2668.590088,2715.560059,2710.669922,1094950016
8/3/2017,2709.560059,2813.310059,2685.139893,2749.224976,2804.72998,804796992
8/4/2017,2806.929932,2899.330078,2743.719971,2821.525025,2895.889893,1002120000
8/5/2017,2897.629883,3290.01001,2874.830078,3082.420044,3252.909912,1945699968
8/6/2017,3257.610107,3293.290039,3155.600098,3224.445069,3213.939941,1105030016
8/7/2017,3212.780029,3397.679932,3180.889893,3289.284913,3378.939941,1482279936
8/8/2017,3370.219971,3484.850098,3345.830078,3415.340088,3419.939941,1752760064
8/9/2017,3420.399902,3422.76001,3247.669922,3335.214966,3342.469971,1468960000
8/10/2017,3341.840088,3453.449951,3319.469971,3386.459961,3381.280029,1515110016
8/11/2017,3373.820068,3679.719971,3372.120117,3525.920044,3650.620117,2021190016
8/12/2017,3650.629883,3949.919922,3613.699951,3781.809937,3884.709961,2219589888
8/13/2017,3880.040039,4208.390137,3857.800049,4033.095093,4073.26001,3159089920
8/14/2017,4066.100098,4325.129883,3989.159912,4157.144898,4325.129883,2463089920
8/15/2017,4326.990234,4455.970215,3906.179932,4181.075074,4181.930176,3258050048
8/16/2017,4200.339844,4381.22998,3994.419922,4187.824951,4376.629883,2272039936
8/17/2017,4384.439941,4484.700195,4243.709961,4364.205078,4331.689941,2553359872
8/18/2017,4324.339844,4370.129883,4015.399902,4192.764893,4160.620117,2941710080
8/19/2017,4137.75,4243.259766,3970.550049,4106.904908,4193.700195,2975820032
8/20/2017,4189.310059,4196.290039,4069.879883,4133.084961,4087.659912,2109769984
8/21/2017,4090.47998,4109.140137,3988.600098,4048.870118,4001.73999,2800890112
8/22/2017,3998.350098,4128.759766,3674.580078,3901.669922,4100.52002,3764239872
8/23/2017,4089.01001,4255.779785,4078.409912,4167.094849,4151.52002,2369819904
8/24/2017,4137.600098,4376.390137,4130.259766,4253.324952,4334.680176,2037750016
8/25/2017,4332.819824,4455.700195,4307.350098,4381.525147,4371.600098,1727970048
8/26/2017,4372.060059,4379.279785,4269.52002,4324.399903,4352.399902,1511609984
8/27/2017,4345.100098,4416.589844,4317.290039,4366.939942,4382.879883,1537459968
8/28/2017,4384.450195,4403.930176,4224.640137,4314.285157,4382.660156,1959330048
8/29/2017,4389.209961,4625.680176,4352.129883,4488.90503,4579.02002,2486080000
8/30/2017,4570.359863,4626.52002,4471.410156,4548.965088,4565.299805,1937849984
8/31/2017,4555.589844,4736.049805,4549.399902,4642.724854,4703.390137,1944930048
9/1/2017,4701.759766,4892.009766,4678.529785,4785.269776,4892.009766,2599079936
9/2/2017,4901.419922,4975.040039,4469.240234,4722.140137,4578.77002,2722139904
9/3/2017,4585.27002,4714.080078,4417.589844,4565.834961,4582.959961,1933190016
9/4/2017,4591.629883,4591.629883,4108.399902,4350.014893,4236.310059,2987330048
9/5/2017,4228.290039,4427.839844,3998.110107,4212.974976,4376.529785,2697969920
9/6/2017,4376.589844,4617.25,4376.589844,4496.919922,4597.120117,2172100096
9/7/2017,4589.140137,4655.040039,4491.330078,4573.185059,4599.879883,1844620032
9/8/2017,4605.160156,4661,4075.179932,4368.089966,4228.75,2700890112
9/9/2017,4229.810059,4308.819824,4114.109863,4211.464844,4226.060059,1386230016
9/10/2017,4229.339844,4245.439941,3951.040039,4098.23999,4122.939941,1679090048
9/11/2017,4122.470215,4261.669922,4099.399902,4180.534912,4161.27002,1557330048
9/12/2017,4168.879883,4344.649902,4085.219971,4214.934937,4130.810059,1864530048
9/13/2017,4131.97998,4131.97998,3789.919922,3960.949951,3882.590088,2219409920
9/14/2017,3875.370117,3920.600098,3153.860107,3537.230103,3154.949951,2716310016
9/15/2017,3166.300049,3733.449951,2946.620117,3340.035034,3637.52002,4148069888
9/16/2017,3637.75,3808.840088,3487.790039,3648.315064,3625.040039,1818400000
9/17/2017,3606.280029,3664.810059,3445.639893,3555.224976,3582.879883,1239149952
9/18/2017,3591.090088,4079.22998,3591.090088,3835.160034,4065.199951,1943209984
9/19/2017,4073.790039,4094.070068,3868.870117,3981.470093,3924.969971,1563980032
9/20/2017,3916.360107,4031.389893,3857.72998,3944.559937,3905.949951,1213830016
9/21/2017,3901.469971,3916.419922,3613.629883,3765.024903,3631.040039,1411480064
9/22/2017,3628.02002,3758.27002,3553.530029,3655.900025,3630.699951,1194829952
9/23/2017,3629.919922,3819.209961,3594.580078,3706.89502,3792.399902,928113984
9/24/2017,3796.149902,3796.149902,3666.899902,3731.524902,3682.840088,768014976
9/25/2017,3681.580078,3950.25,3681.580078,3815.915039,3926.070068,1374210048
9/26/2017,3928.409912,3969.889893,3869.899902,3919.894898,3892.350098,1043740032
9/27/2017,3892.939941,4210.049805,3884.820068,4047.434937,4200.669922,1686880000
9/28/2017,4197.129883,4279.310059,4109.700195,4194.505127,4174.72998,1712320000
9/29/2017,4171.620117,4214.629883,4039.290039,4126.959961,4163.069824,1367049984
9/30/2017,4166.109863,4358.430176,4160.859863,4259.64502,4338.709961,1207449984
10/1/2017,4341.049805,4403.740234,4269.810059,4336.775147,4403.740234,1208210048
10/2/2017,4395.810059,4470.22998,4377.459961,4423.844971,4409.319824,1431730048
10/3/2017,4408.459961,4432.470215,4258.890137,4345.680176,4317.47998,1288019968
10/4/2017,4319.370117,4352.310059,4210.419922,4281.364991,4229.359863,1116770048
10/5/2017,4229.879883,4362.640137,4164.049805,4263.344971,4328.410156,1161769984
10/6/2017,4324.459961,4413.27002,4320.529785,4366.899903,4370.810059,1069939968
10/7/2017,4369.350098,4443.879883,4321.049805,4382.464844,4426.890137,906928000
10/8/2017,4429.669922,4624.140137,4405.640137,4514.890137,4610.47998,1313869952
10/9/2017,4614.52002,4878.709961,4564.25,4721.479981,4772.02002,1968739968
10/10/2017,4776.209961,4922.169922,4765.100098,4843.63501,4781.990234,1597139968
10/11/2017,4789.25,4873.72998,4751.629883,4812.679932,4826.47998,1222279936
10/12/2017,4829.580078,5446.910156,4822,5134.455078,5446.910156,2791610112
10/13/2017,5464.160156,5840.299805,5436.850098,5638.574952,5647.209961,3615480064
10/14/2017,5643.529785,5837.700195,5591.640137,5714.670166,5831.790039,1669030016
10/15/2017,5835.959961,5852.47998,5478.609863,5665.544922,5678.189941,1976039936
10/16/2017,5687.569824,5776.22998,5544.209961,5660.219971,5725.589844,2008070016
10/17/2017,5741.580078,5800.350098,5472.720215,5636.535157,5605.509766,1821570048
10/18/2017,5603.819824,5603.819824,5151.439941,5377.629883,5590.689941,2399269888
10/19/2017,5583.740234,5744.350098,5531.060059,5637.705079,5708.52002,1780540032
10/20/2017,5708.109863,6060.109863,5627.22998,5843.669922,6011.450195,2354429952
10/21/2017,5996.790039,6194.879883,5965.069824,6079.974854,6031.600098,2207099904
10/22/2017,6036.660156,6076.259766,5792.339844,5934.299805,6008.419922,2034630016
10/23/2017,6006,6075.589844,5732.470215,5904.03003,5930.319824,2401840128
10/24/2017,5935.52002,5935.52002,5504.180176,5719.850098,5526.640137,2735699968
10/25/2017,5524.600098,5754.330078,5397.879883,5576.104981,5750.799805,1966989952
10/26/2017,5747.950195,5976.799805,5721.220215,5849.01001,5904.830078,1905040000
10/27/2017,5899.740234,5988.390137,5728.819824,5858.604981,5780.899902,1710130048
10/28/2017,5787.819824,5876.720215,5689.189941,5782.955078,5753.089844,1403920000
10/29/2017,5754.439941,6255.709961,5724.580078,5990.14502,6153.850098,2859040000
10/30/2017,6114.850098,6214.990234,6040.850098,6127.920166,6130.529785,1772150016
10/31/2017,6132.02002,6470.430176,6103.330078,6286.880127,6468.399902,2311379968
11/1/2017,6440.970215,6767.310059,6377.879883,6572.594971,6767.310059,2870320128
11/2/2017,6777.77002,7367.330078,6758.720215,7063.025147,7078.5,4653770240
11/3/2017,7087.529785,7461.290039,7002.939941,7232.11499,7207.759766,3369860096
11/4/2017,7164.47998,7492.859863,7031.279785,7262.069824,7379.950195,2483800064
11/5/2017,7404.52002,7617.47998,7333.189941,7475.334961,7407.410156,2380410112
11/6/2017,7403.220215,7445.77002,7007.310059,7226.54004,7022.759766,3111899904
11/7/2017,7023.100098,7253.319824,7023.100098,7138.209961,7144.379883,2326340096
11/8/2017,7141.379883,7776.419922,7114.02002,7445.219971,7459.689941,4602200064
11/9/2017,7446.830078,7446.830078,7101.52002,7274.175049,7143.580078,3226249984
11/10/2017,7173.72998,7312,6436.870117,6874.435059,6618.140137,5208249856
11/11/2017,6618.609863,6873.149902,6204.220215,6538.685059,6357.600098,4908680192
11/12/2017,6295.450195,6625.049805,5519.009766,6072.029786,5950.069824,8957349888
11/13/2017,5938.25,6811.189941,5844.290039,6327.73999,6559.490234,6263249920
11/14/2017,6561.47998,6764.97998,6461.75,6613.36499,6635.75,3197110016
11/15/2017,6634.759766,7342.25,6634.759766,6988.504883,7315.540039,4200880128
11/16/2017,7323.240234,7967.379883,7176.580078,7571.979981,7871.689941,5123809792
11/17/2017,7853.569824,8004.589844,7561.089844,7782.839844,7708.990234,4651670016
11/18/2017,7697.209961,7884.990234,7463.439941,7674.215088,7790.149902,3667190016
11/19/2017,7766.029785,8101.910156,7694.100098,7898.005127,8036.490234,3149319936
11/20/2017,8039.069824,8336.860352,7949.359863,8143.110108,8200.639648,3488450048
11/21/2017,8205.740234,8348.660156,7762.709961,8055.685059,8071.259766,4277609984
11/22/2017,8077.950195,8302.259766,8075.470215,8188.864991,8253.549805,3633530112
11/23/2017,8232.379883,8267.400391,8038.77002,8153.085206,8038.77002,4225179904
11/24/2017,8074.02002,8374.160156,7940.930176,8157.545166,8253.69043,5058610176
11/25/2017,8241.709961,8790.919922,8191.149902,8491.034912,8790.919922,4342060032
11/26/2017,8789.040039,9522.929688,8775.589844,9149.259766,9330.549805,5475579904
11/27/2017,9352.719727,9818.349609,9352.719727,9585.534668,9818.349609,5653320192
11/28/2017,9823.429688,10125.7002,9736.299805,9931.000003,10058.79981,6348819968
11/29/2017,10077.40039,11517.40039,9601.030273,10559.21533,9888.610352,11568799744
11/30/2017,9906.790039,10801,9202.049805,10001.5249,10233.59961,8310689792
12/1/2017,10198.59961,11046.7002,9694.650391,10370.6753,10975.59961,6783119872
12/2/2017,10978.29981,11320.2002,10905.09961,11112.64991,11074.59961,5138500096
12/3/2017,11082.7002,11858.7002,10862,11360.3501,11323.2002,6608309760
12/4/2017,11315.40039,11657.2002,11081.79981,11369.50001,11657.2002,6132409856
12/5/2017,11685.7002,12032,11604.59961,11818.29981,11916.7002,6895260160
12/6/2017,11923.40039,14369.09961,11923.40039,13146.25,14291.5,12656300032
12/7/2017,14266.09961,17899.69922,14057.29981,15978.49952,17899.69922,17950699520
12/8/2017,17802.90039,18353.40039,14336.90039,16345.15039,16569.40039,21135998976
12/9/2017,16523.30078,16783,13674.90039,15228.9502,15178.2002,13911300096
12/10/2017,15168.40039,15850.59961,13226.59961,14538.59961,15455.40039,13433299968
12/11/2017,15427.40039,17513.90039,15404.79981,16459.3501,16936.80078,12153900032
12/12/2017,16919.80078,17781.80078,16571.59961,17176.7002,17415.40039,14603799552
12/13/2017,17500,17653.09961,16039.7002,16846.39991,16408.19922,12976900096
12/14/2017,16384.59961,17085.80078,16185.90039,16635.85059,16564,13777399808
12/15/2017,16601.30078,18154.09961,16601.30078,17377.7002,17706.90039,14309999616
12/16/2017,17760.30078,19716.69922,17515.30078,18616,19497.40039,12740599808
12/17/2017,19475.80078,20089,18974.09961,19531.54981,19140.80078,13314599936
12/18/2017,19106.40039,19371,18355.90039,18863.4502,19114.19922,14839499776
12/19/2017,19118.30078,19177.80078,17275.40039,18226.60059,17776.69922,16894499840
12/20/2017,17760.30078,17934.69922,16077.7002,17006.19971,16624.59961,22149699584
12/21/2017,16642.40039,17567.69922,15342.7002,16455.19971,15802.90039,16516599808
12/22/2017,15898,15943.40039,11833,13888.2002,13831.79981,22197999616
12/23/2017,13948.7002,15603.2002,13828.79981,14716.00001,14699.2002,13086000128
12/24/2017,14608.2002,14626,12747.7002,13686.8501,13925.79981,11572299776
12/25/2017,13995.90039,14593,13448.90039,14020.9502,14026.59961,10664699904
12/26/2017,14036.59961,16461.19922,14028.90039,15245.04981,16099.79981,13454300160
12/27/2017,16163.5,16930.90039,15114.29981,16022.6001,15838.5,12487600128
12/28/2017,15864.09961,15888.40039,13937.29981,14912.8501,14606.5,12336499712
12/29/2017,14695.79981,15279,14307,14793,14656.2002,13025500160
12/30/2017,14681.90039,14681.90039,12350.09961,13516,12952.2002,14452599808
12/31/2017,12897.7002,14377.40039,12755.59961,13566.5,14156.40039,12136299520
1/1/2018,14112.2002,14112.2002,13154.7002,13633.4502,13657.2002,10291200000
1/2/2018,13625,15444.59961,13163.59961,14304.09961,14982.09961,16846600192
1/3/2018,14978.2002,15572.79981,14844.5,15208.64991,15201,16871900160
1/4/2018,15270.7002,15739.7002,14522.2002,15130.9502,15599.2002,21783199744
1/5/2018,15477.2002,17705.19922,15202.79981,16453.99952,17429.5,23840899072
1/6/2018,17462.09961,17712.40039,16764.59961,17238.5,17527,18314600448
1/7/2018,17527.30078,17579.59961,16087.7002,16833.64991,16477.59961,15866000384
1/8/2018,16476.19922,16537.90039,14208.2002,15373.0503,15170.09961,18413899776
1/9/2018,15123.7002,15497.5,14424,14960.75,14595.40039,16659999744
1/10/2018,14588.5,14973.29981,13691.2002,14332.25001,14973.29981,18500800512
1/11/2018,14968.2002,15018.79981,13105.90039,14062.3501,13405.79981,16534099968
1/12/2018,13453.90039,14229.90039,13158.09961,13694,13980.59961,12065699840
1/13/2018,13952.40039,14659.5,13952.40039,14305.9502,14360.2002,12763599872
1/14/2018,14370.79981,14511.79981,13268,13889.89991,13772,11084099584
1/15/2018,13767.29981,14445.5,13641.7002,14043.6001,13819.79981,12750799872
1/16/2018,13836.09961,13843.09961,10194.90039,12019,11490.5,18853799936
1/17/2018,11431.09961,11678,9402.290039,10540.14502,11188.59961,18830600192
1/18/2018,11198.79981,12107.29981,10942.5,11524.89991,11474.90039,15020399616
1/19/2018,11429.79981,11992.79981,11172.09961,11582.44971,11607.40039,10740400128
1/20/2018,11656.2002,13103,11656.2002,12379.6001,12899.2002,11801700352
1/21/2018,12889.2002,12895.90039,11288.2002,12092.0503,11600.09961,9935179776
1/22/2018,11633.09961,11966.40039,10240.2002,11103.3003,10931.40039,10537400320
1/23/2018,10944.5,11377.59961,10129.7002,10753.64991,10868.40039,9660609536
1/24/2018,10903.40039,11501.40039,10639.79981,11070.6001,11359.40039,9940989952
1/25/2018,11421.7002,11785.7002,11057.40039,11421.5503,11259.40039,8873169920
1/26/2018,11256,11656.7002,10470.29981,11063.50001,11171.40039,9746199552
1/27/2018,11174.90039,11614.90039,10989.2002,11302.0503,11440.7002,7583269888
1/28/2018,11475.29981,12040.29981,11475.29981,11757.79981,11786.29981,8350360064
1/29/2018,11755.5,11875.59961,11179.2002,11527.39991,11296.40039,7107359744
1/30/2018,11306.79981,11307.2002,10036.2002,10671.7002,10106.29981,8637859840
1/31/2018,10108.2002,10381.59961,9777.419922,10079.50977,10221.09961,8041160192
2/1/2018,10237.29981,10288.79981,8812.280273,9550.540042,9170.540039,9959400448
2/2/2018,9142.280273,9142.280273,7796.490234,8469.385254,8830.75,12726899712
2/3/2018,8852.120117,9430.75,8251.629883,8841.189942,9174.910156,7263790080
2/4/2018,9175.700195,9334.870117,8031.220215,8683.045166,8277.009766,7073549824
